448.4424,-0.3558
456.7621,1.8552
457.9492,0.2599
457.1561,-0.1732
452.8978,-0.9315
449.9073,-0.6603
450.9226,0.2257
449.7861,-0.252
447.3109,-0.5503
445.1589,-0.4811
439.3801,-1.2981
434.2529,-1.1669
432.8627,-0.3201
437.2787,1.0202
437.1625,-0.0266
439.1376,0.4518
441.3502,0.5039
439.5821,-0.4006
437.6525,-0.439
429.4489,-1.8745
428.6407,-0.1882
432.1161,0.8108
427.8072,-0.9972
434.6166,1.5917
440.3015,1.308
444.3052,0.9093
444.3154,0.0023
448.5959,0.9634
448.9071,0.0694
452.7058,0.8462
451.1267,-0.3488
449.1082,-0.4474
448.4474,-0.1471
447.6139,-0.1859
456.3075,1.9422
453.8171,-0.5458
456.2014,0.5254
447.811,-1.8392
447.9827,0.0383
443.1283,-1.0836
443.6031,0.1071
442.7039,-0.2027
442.4615,-0.0548
448.0655,1.2666
448.5636,0.1112
442.5524,-1.3401
440.6632,-0.4269
437.3241,-0.7577
431.227,-1.3942
432.3333,0.2565
438.587,1.4465
440.4813,0.4319
442.5625,0.4725
445.5429,0.6734
453.6348,1.8162
448.9698,-1.0284
510.9076,13.7955
506.8119,-0.8017
508.6809,0.3688
521.01,2.4237
518.0514,-0.5679
512.8231,-1.0092
512.7221,-0.0197
523.4514,2.0926
520.5114,-0.5617
520.5922,0.0155
518.804,-0.3435
518.3322,-0.0909
516.0156,-0.4469
516.6369,0.1204
509.1608,-1.4471
513.2424,0.8016
510.4944,-0.5354
511.0955,0.1177
521.547,2.0449
522.9412,0.2673
522.0976,-0.1613
521.0822,-0.1945
517.8766,-0.6152
516.4147,-0.2823
522.3552,1.1503
521.254,-0.2108
528.3462,1.3606
534.6504,1.1932
537.0246,0.4441
535.2465,-0.3311
532.6652,-0.4823
532.0489,-0.1157
534.5342,0.4671
534.1099,-0.0794
540.4394,1.1851
544.6169,0.773
547.9105,0.6048
544.1875,-0.6795
540.4848,-0.6804
535.8527,-0.857
542.0104,1.1491
540.4343,-0.2908
547.9559,1.3918
548.6985,0.1355
555.9726,1.3257
563.2871,1.3156
561.6403,-0.2924
564.4792,0.5055
564.9541,0.0841
560.4381,-0.7994
566.1209,1.014
562.2869,-0.6772
558.1851,-0.7295
564.4085,1.1149
575.2881,1.9276
576.4865,0.2083
570.935,-0.963
570.9047,-0.0053
567.2676,-0.6371
580.6135,2.3527
580.2195,-0.0679
584.0586,0.6617
581.1844,-0.4921
587.8371,1.1447
588.5039,0.1134
586.0186,-0.4223
567.697,-3.1265
556.2807,-2.011
567.2828,1.9778
559.155,-1.4328
573.5385,2.5724
596.561,4.0141
572.5464,-4.0255
574.9357,0.4173
577.4816,0.4428
585.9479,1.4661
594.7778,1.5069
592.4996,-0.383
601.2134,1.4707
599.4504,-0.2932
606.1234,1.1132
607.5883,0.2417
611.6699,0.6718
607.3559,-0.7053
608.25,0.1472
608.0884,-0.0266
612.4932,0.7244
616.2768,0.6177
616.3627,0.0139
615.8777,-0.0787
614.0794,-0.292
607.5327,-1.0661
613.7056,1.0161
615.3978,0.2757
616.0798,0.1108
613.645,-0.3952
612.0184,-0.2651
606.1688,-0.9558
609.8614,0.6092
600.6476,-1.5108
592.4339,-1.3675
602.1832,1.6456
611.8618,1.6073
605.795,-0.9915
604.7393,-0.1743
597.6066,-1.1795
584.9224,-2.1225
585.3215,0.0682
571.8089,-2.3086
562.8729,-1.5628
565.8381,0.5268
562.989,-0.5035
573.2839,1.8286
573.39,0.0185
571.5,-0.3296
545.25,-4.5932
540.63,-0.8473
557.51,3.1223
567.04,1.7094
546.69,-3.5888
537.76,-1.6335
545.2,1.3835
548.7,0.642
563.9,2.7702
543.34,-3.646
539.37,-0.7307
545.5,1.1365
537.51,-1.4647
534.44,-0.5712
523.1,-2.1218
522.98,-0.0229
536.33,2.5527
534.88,-0.2704
538.53,0.6824
533.87,-0.8653
535.33,0.2735
522.57,-2.3836
518.0,-0.8745
520.17,0.4189
526.62,1.24
538.43,2.2426
541.54,0.5776
534.41,-1.3166
529.12,-0.9899
528.3,-0.155
538.83,1.9932
540.39,0.2895
549.7,1.7228
555.45,1.046
563.8,1.5033
574.87,1.9635
570.45,-0.7689
570.56,0.0193
571.65,0.191
564.34,-1.2788
554.51,-1.7419
553.76,-0.1353
564.93,2.0171
566.03,0.1947
570.73,0.8303
568.3,-0.4258
567.5,-0.1408
559.5,-1.4097
560.35,0.1519
552.3,-1.4366
550.615,-0.3051
560.66,1.8243
564.99,0.7723
566.52,0.2708
574.29,1.3715
572.54,-0.3047
585.93,2.3387
584.77,-0.198
585.69,0.1573
584.67,-0.1742
591.49,1.1665
590.78,-0.12
593.08,0.3893
590.76,-0.3912
578.4,-2.0922
583.36,0.8575
580.04,-0.5691
586.65,1.1396
594.26,1.2972
593.06,-0.2019
590.62,-0.4114
580.82,-1.6593
605.11,4.182
598.44,-1.1023
603.57,0.8572
605.19,0.2684
603.01,-0.3602
598.08,-0.8176
599.02,0.1572
593.95,-0.8464
595.44,0.2509
579.55,-2.6686
573.6,-1.0267
582.27,1.5115
573.14,-1.568
574.49,0.2355
571.81,-0.4665
577.94,1.072
577.25,-0.1194
572.12,-0.8887
584.56,2.1744
584.65,0.0154
583.71,-0.1608
592.7,1.5401
597.11,0.7441
595.41,-0.2847
592.42,-0.5022
592.54,0.0203
590.57,-0.3325
588.12,-0.4149
583.0,-0.8706
580.32,-0.4597
582.36,0.3515
588.63,1.0767
589.52,0.1512
593.14,0.6141
597.78,0.7823
601.63,0.644
591.97,-1.6056
593.42,0.2449
591.11,-0.3893
584.9,-1.0506
581.64,-0.5574
588.78,1.2276
593.29,0.766
597.27,0.6708
605.4,1.3612
597.27,-1.3429
591.18,-1.0196
598.42,1.2247
585.25,-2.2008
587.9,0.4528
587.81,-0.0153
588.41,0.1021
579.63,-1.4922
580.88,0.2157
586.25,0.9245
587.78,0.261
574.1,-2.3274
583.74,1.6791
570.81,-2.215
555.19,-2.7365
544.75,-1.8804
548.69,0.7233
540.73,-1.4507
536.92,-0.7046
522.97,-2.5982
532.38,1.7993
538.03,1.0613
542.69,0.8661
553.65,2.0196
548.9,-0.8579
549.88,0.1785
558.94,1.6476
558.45,-0.0877
560.27,0.3259
567.87,1.3565
563.77,-0.722
564.19,0.0745
555.95,-1.4605
551.69,-0.7663
551.82,0.0236
558.23,1.1616
561.29,0.5482
558.25,-0.5416
556.44,-0.3242
555.19,-0.2246
546.64,-1.54
544.51,-0.3897
547.2,0.494
543.76,-0.6287
545.89,0.3917
547.48,0.2913
549.23,0.3196
547.73,-0.2731
549.08,0.2465
539.65,-1.7174
538.59,-0.1964
536.97,-0.3008
542.58,1.0448
528.08,-2.6724
530.73,0.5018
536.11,1.0137
528.04,-1.5053
532.11,0.7708
521.51,-1.9921
515.84,-1.0872
498.16,-3.4274
506.45,1.6641
514.62,1.6132
520.04,1.0532
532.3,2.3575
538.77,1.2155
536.93,-0.3415
541.52,0.8549
537.31,-0.7774
535.28,-0.3778
530.66,-0.8631
529.55,-0.2092
519.46,-1.9054
506.64,-2.4679
505.15,-0.2941
506.91,0.3484
500.72,-1.2211
497.06,-0.7309
501.8,0.9536
505.93,0.823
504.01,-0.3795
510.455,1.2787
509.94,-0.1009
520.39,2.0493
537.3,3.2495
541.95,0.8654
536.72,-0.965
521.19,-2.8935
512.43,-1.6808
513.23,0.1561
537.55,4.7386
532.2,-0.9953
533.3,0.2067
526.1,-1.3501
529.83,0.709
533.875,0.7635
529.28,-0.8607
540.16,2.0556
538.0,-0.3999
546.01,1.4888
551.16,0.9432
545.01,-1.1158
542.65,-0.433
546.45,0.7003
541.8,-0.8509
535.0,-1.2551
538.65,0.6822
547.33,1.6114
559.29,2.1852
562.63,0.5972
575.02,2.2022
578.795,0.6565
578.33,-0.0803
581.435,0.5369
572.9,-1.4679
574.1,0.2095
559.85,-2.4821
555.69,-0.7431
561.17,0.9862
553.0,-1.4559
561.64,1.5624
557.61,-0.7175
566.16,1.5333
563.67,-0.4398
564.95,0.2271
565.37,0.0743
577.54,2.1526
567.0,-1.825
563.64,-0.5926
557.55,-1.0805
561.135,0.643
554.7,-1.1468
549.49,-0.9392
541.31,-1.4887
543.95,0.4877
544.86,0.1673
548.84,0.7305
548.02,-0.1494
548.54,0.0949
548.64,0.0182
539.78,-1.6149
541.04,0.2334
543.52,0.4584
532.74,-1.9834
544.53,2.2131
542.925,-0.2947
549.18,1.1521
557.46,1.5077
573.66,2.906
566.12,-1.3144
564.37,-0.3091
561.39,-0.528
548.77,-2.248
551.16,0.4355
552.84,0.3048
543.045,-1.7718
535.08,-1.4667
542.04,1.3007
548.95,1.2748
545.78,-0.5775
538.73,-1.2917
539.49,0.1411
549.2,1.7998
546.49,-0.4934
546.67,0.0329
549.28,0.4774
552.51,0.588
556.81,0.7783
554.52,-0.4113
547.19,-1.3219
554.25,1.2902
554.18,-0.0126
545.32,-1.5988
549.21,0.7133
553.95,0.8631
555.29,0.2419
551.69,-0.6483
549.53,-0.3915
543.48,-1.1009
542.16,-0.2429
552.6,1.9256
550.04,-0.4633
547.47,-0.4672
543.0,-0.8165
544.87,0.3444
546.6,0.3175
556.18,1.7527
557.52,0.2409
559.68,0.3874
563.39,0.6629
558.57,-0.8555
557.95,-0.111
553.06,-0.8764
541.25,-2.1354
540.04,-0.2236
543.3,0.6037
547.34,0.7436
545.62,-0.3142
550.03,0.8083
541.7,-1.5145
544.65,0.5446
556.11,2.1041
571.73,2.8088
584.18,2.1776
583.96,-0.0377
601.78,3.0516
699.62,16.2584
692.84,-0.9691
695.35,0.3623
695.1,-0.036
674.73,-2.9305
654.77,-2.9582
658.27,0.5345
659.66,0.2112
661.43,0.2683
664.56,0.4732
657.5,-1.0624
664.72,1.0981
661.28,-0.5175
673.29,1.8162
670.15,-0.4664
664.39,-0.8595
663.14,-0.1881
690.3,4.0957
691.47,0.1695
686.51,-0.7173
689.37,0.4166
694.11,0.6876
688.73,-0.7751
694.04,0.771
679.48,-2.0979
644.03,-5.2172
618.11,-4.0247
612.47,-0.9125
659.74,7.7179
667.96,1.2459
659.69,-1.2381
647.82,-1.7993
629.56,-2.8187
644.91,2.4382
637.05,-1.2188
628.96,-1.2699
643.88,2.3722
643.41,-0.073
651.08,1.1921
655.3,0.6482
652.47,-0.4319
665.07,1.9311
665.52,0.0677
671.67,0.9241
660.92,-1.6005
666.98,0.9169
653.2,-2.066
653.29,0.0138
654.91,0.248
640.15,-2.2537
624.25,-2.4838
622.61,-0.2627
638.37,2.5313
642.0,0.5686
656.99,2.3349
671.68,2.236
671.64,-0.006
670.0,-0.2442
667.0,-0.4478
671.24,0.6357
676.43,0.7732
683.17,0.9964
680.41,-0.404
693.02,1.8533
695.32,0.3319
699.95,0.6659
680.0,-2.8502
671.8,-1.2059
681.14,1.3903
719.33,5.6068
731.12,1.639
732.82,0.2325
736.92,0.5595
744.85,1.0761
737.39,-1.0015
747.74,1.4036
748.82,0.1444
755.31,0.8667
760.67,0.7096
761.6,0.1223
754.77,-0.8968
758.26,0.4624
765.25,0.9218
756.53,-1.1395
740.07,-2.1757
750.42,1.3985
745.98,-0.5917
760.01,1.8807
759.94,-0.0092
777.0,2.2449
776.7,-0.0386
769.63,-0.9103
769.26,-0.0481
771.97,0.3523
762.85,-1.1814
783.79,2.745
777.85,-0.7579
768.2,-1.2406
779.21,1.4332
772.99,-0.7982
775.14,0.2781
762.55,-1.6242
760.04,-0.3292
750.42,-1.2657
762.54,1.6151
760.09,-0.3213
776.59,2.1708
769.83,-0.8705
756.85,-1.6861
760.8,0.5219
767.13,0.832
768.51,0.1799
765.84,-0.3474
782.24,2.1414
793.96,1.4983
790.3,-0.461
778.01,-1.5551
759.44,-2.3869
761.53,0.2752
759.33,-0.2889
741.0,-2.414
730.91,-1.3617
733.07,0.2955
745.34,1.6738
719.57,-3.4575
731.39,1.6426
710.49,-2.8576
719.08,1.209
718.56,-0.0723
726.67,1.1286
745.46,2.5858
733.62,-1.5883
733.79,0.0232
717.58,-2.2091
748.3,4.2811
761.35,1.744
770.77,1.2373
780.91,1.3156
749.38,-4.0376
730.03,-2.5821
703.76,-3.5985
704.16,0.0568
701.02,-0.4459
706.85,0.8316
706.36,-0.0693
706.89,0.075
717.64,1.5207
731.97,1.9968
717.51,-1.9755
722.11,0.6411
729.05,0.9611
717.29,-1.6131
720.9,0.5033
729.12,1.1402
724.86,-0.5843
717.22,-1.054
742.17,3.4787
739.48,-0.3625
731.59,-1.067
730.22,-0.1873
712.8,-2.3856
713.53,0.1024
725.41,1.665
732.17,0.9319
744.87,1.7346
750.24,0.7209
750.57,0.044
757.36,0.9046
758.48,0.1479
755.41,-0.4048
762.16,0.8936
760.05,-0.2768
757.56,-0.3276
754.84,-0.359
753.28,-0.2067
765.89,1.674
768.34,0.3199
762.9,-0.708
769.67,0.8874
765.12,-0.5912
758.57,-0.8561
768.07,1.2524
760.12,-1.0351
759.47,-0.0855
757.54,-0.2541
764.32,0.895
771.91,0.993
775.39,0.4508
780.0,0.5945
787.68,0.9846
776.25,-1.4511
774.92,-0.1713
780.0,0.6556
737.77,-5.4141
742.21,0.6018
725.37,-2.2689
721.46,-0.539
705.06,-2.2732
707.88,0.4
714.41,0.9225
708.44,-0.8357
711.37,0.4136
714.71,0.4695
725.18,1.4649
729.13,0.5447
739.38,1.4058
730.55,-1.1942
728.07,-0.3395
724.83,-0.445
730.3,0.7547
720.19,-1.3844
721.78,0.2208
715.31,-0.8964
721.71,0.8947
717.25,-0.618
733.03,2.2001
738.1,0.6916
736.93,-0.1585
747.6,1.4479
748.85,0.1672
748.46,-0.0521
744.27,-0.5598
735.86,-1.13
730.06,-0.7882
731.09,0.1411
742.93,1.6195
742.52,-0.0552
733.19,-1.2565
731.88,-0.1787
733.25,0.1872
732.19,-0.1446
724.25,-1.0844
704.25,-2.7615
706.13,0.267
708.88,0.3894
710.47,0.2243
714.87,0.6193
685.2,-4.1504
681.14,-0.5925
691.26,1.4857
695.19,0.5685
703.53,1.1997
710.25,0.9552
704.89,-0.7547
708.97,0.5788
707.26,-0.2412
717.78,1.4874
727.2,1.3124
732.51,0.7302
729.48,-0.4136
735.8,0.8664
735.63,-0.0231
753.2,2.3884
753.41,0.0279
757.08,0.4871
754.41,-0.3527
759.28,0.6455
757.52,-0.2318
757.65,0.0172
761.97,0.5702
765.84,0.5079
791.34,3.3297
800.94,1.2131
800.12,-0.1024
798.92,-0.15
797.25,-0.209
806.93,1.2142
805.23,-0.2107
807.48,0.2794
808.49,0.1251
808.2,-0.0359
807.05,-0.1423
805.96,-0.1351
801.19,-0.5918
805.42,0.528
802.75,-0.3315
799.65,-0.3862
796.95,-0.3376
796.59,-0.0452
793.6,-0.3753
791.3,-0.2898
793.22,0.2426
795.82,0.3278
791.92,-0.4901
789.85,-0.2614
791.4,0.1962
796.87,0.6912
808.02,1.3992
807.99,-0.0037
802.84,-0.6374
788.48,-1.7887
798.82,1.3114
788.72,-1.2644
790.46,0.2206
801.23,1.3625
797.97,-0.4069
795.39,-0.3233
799.78,0.5519
805.03,0.6564
815.95,1.3565
814.96,-0.1213
802.65,-1.5105
810.73,1.0067
810.06,-0.0826
802.64,-0.916
804.06,0.1769
800.38,-0.4577
802.79,0.3011
801.23,-0.1943
803.08,0.2309
800.71,-0.2951
814.17,1.681
809.57,-0.565
811.77,0.2717
804.08,-0.9473
804.6,0.0647
806.84,0.2784
821.49,1.8157
827.09,0.6817
821.63,-0.6601
824.06,0.2958
835.74,1.4174
828.55,-0.8603
822.1,-0.7785
817.35,-0.5778
819.56,0.2704
809.9,-1.1787
805.48,-0.5457
788.42,-2.118
782.19,-0.7902
781.1,-0.1394
802.03,2.6796
811.98,1.2406
805.59,-0.787
780.29,-3.1406
771.75,-1.0945
753.22,-2.401
775.16,2.9128
779.98,0.6218
786.16,0.7923
775.97,-1.2962
784.8,1.1379
785.0,0.0255
779.0,-0.7643
780.23,0.1579
785.79,0.7126
789.44,0.4645
775.88,-1.7177
764.33,-1.4886
764.46,0.017
778.22,1.8
776.18,-0.2621
791.47,1.9699
795.17,0.4675
809.45,1.7958
807.9,-0.1915
815.34,0.9209
817.89,0.3128
815.65,-0.2739
809.84,-0.7123
812.5,0.3285
815.2,0.3323
812.2,-0.368
809.68,-0.3103
807.8,-0.2322
809.93,0.2637
804.57,-0.6618
802.88,-0.2101
792.45,-1.2991
808.01,1.9635
807.77,-0.0297
813.02,0.6499
825.21,1.4993
827.18,0.2387
826.01,-0.1414
829.86,0.4661
829.53,-0.0398
830.94,0.17
827.46,-0.4188
829.02,0.1885
824.37,-0.5609
828.17,0.461
844.43,1.9634
849.53,0.604
858.45,1.05
856.98,-0.1712
845.03,-1.3944
823.83,-2.5088
820.19,-0.4418
815.24,-0.6035
818.26,0.3704
820.13,0.2285
821.62,0.1817
829.23,0.9262
829.88,0.0784
830.06,0.0217
834.85,0.5771
838.96,0.4923
840.03,0.1275
837.32,-0.3226
842.17,0.5792
846.55,0.5201
849.27,0.3213
851.36,0.2461
851.0,-0.0423
847.81,-0.3749
849.67,0.2194
844.93,-0.5579
856.75,1.3989
849.85,-0.8054
849.08,-0.0906
847.27,-0.2132
851.15,0.4579
853.64,0.2925
857.84,0.492
861.405,0.4156
864.58,0.3686
865.91,0.1538
868.39,0.2864
870.0,0.1854
872.37,0.2724
867.91,-0.5113
850.14,-2.0474
849.8,-0.04
839.65,-1.1944
835.14,-0.5371
838.51,0.4035
840.63,0.2528
849.87,1.0992
849.48,-0.0459
847.8,-0.1978
856.75,1.0557
852.57,-0.4879
848.91,-0.4293
845.095,-0.4494
842.1,-0.3544
841.7,-0.0475
839.88,-0.2162
841.46,0.1881
840.18,-0.1521
855.13,1.7794
853.99,-0.1333
856.51,0.2951
860.08,0.4168
858.95,-0.1314
878.93,2.3261
888.84,1.1275
889.14,0.0338
891.44,0.2587
924.52,3.7108
932.82,0.8978
937.09,0.4578
948.45,1.2123
954.72,0.6611
950.28,-0.4651
958.69,0.885
956.71,-0.2065
954.84,-0.1955
955.89,0.11
955.14,-0.0785
959.22,0.4272
964.61,0.5619
942.17,-2.3263
950.5,0.8841
954.65,0.4366
964.07,0.9867
970.55,0.6722
977.61,0.7274
991.86,1.4576
993.27,0.1422
996.17,0.292
987.09,-0.9115
988.29,0.1216
996.12,0.7923
1003.88,0.779
996.68,-0.7172
1001.59,0.4926
1004.28,0.2686
970.12,-3.4014
961.81,-0.8566
970.5,0.9035
967.93,-0.2648
960.18,-0.8007
958.62,-0.1625
975.22,1.7317
968.99,-0.6388
978.59,0.9907
976.62,-0.2013
986.09,0.9697
972.09,-1.4197
948.09,-2.4689
961.01,1.3627
937.82,-2.4131
929.68,-0.868
919.46,-1.0993
932.26,1.3921
927.69,-0.4902
940.81,1.4143
951.0,1.0831
953.53,0.266
967.66,1.4819
968.85,0.123
976.91,0.8319
975.96,-0.0972
986.95,1.1261
992.77,0.5897
992.19,-0.0584
993.84,0.1663
998.31,0.4498
969.03,-2.933
965.31,-0.3839
952.51,-1.326
958.33,0.611
945.5,-1.3388
946.56,0.1121
947.64,0.1141
940.3,-0.7746
945.79,0.5839
945.75,-0.0042
944.19,-0.1649
940.08,-0.4353
923.59,-1.7541
930.09,0.7038
938.93,0.9504
938.08,-0.0905
944.27,0.6599
927.66,-1.759
926.18,-0.1595
920.87,-0.5733
940.4,2.1208
942.58,0.2318
936.89,-0.6037
930.5,-0.682
928.13,-0.2547
935.75,0.821
943.63,0.8421
955.24,1.2304
951.99,-0.3402
941.48,-1.104
942.02,0.0574
949.89,0.8354
941.41,-0.8927
943.29,0.1997
946.65,0.3562
950.44,0.4004
940.13,-1.0848
935.29,-0.5148
929.75,-0.5923
936.86,0.7647
947.54,1.14
947.55,0.0011
943.26,-0.4527
934.28,-0.952
937.43,0.3372
959.9,2.397
964.81,0.5115
973.72,0.9235
967.47,-0.6419
972.08,0.4765
966.78,-0.5452
985.19,1.9043
993.64,0.8577
992.31,-0.1339
987.8,-0.4545
1005.65,1.807
1005.65,0.0
1007.87,0.2208
1009.35,0.1468
1011.0,0.1635
1012.74,0.1721
1001.84,-1.0763
1005.07,0.3224
985.54,-1.9431
988.49,0.2993
991.46,0.3005
991.42,-0.004
1033.67,4.2616
1033.13,-0.0522
1033.04,-0.0087
1042.595,0.9249
1042.97,0.036
1049.99,0.6731
1042.68,-0.6962
1052.39,0.9313
1058.29,0.5606
1047.72,-0.9988
1044.15,-0.3407
1041.2,-0.2825
1041.64,0.0423
1036.41,-0.5021
1048.47,1.1636
1035.89,-1.1998
1034.66,-0.1187
1050.3,1.5116
1051.92,0.1542
1056.52,0.4373
1072.01,1.4661
1063.29,-0.8134
1037.38,-2.4368
1036.17,-0.1166
1025.07,-1.0713
1011.87,-1.2877
1019.6,0.7639
1032.72,1.2868
1044.57,1.1475
1049.38,0.4605
1051.97,0.2468
1048.77,-0.3042
1051.39,0.2498
1057.47,0.5783
1072.0,1.374
1085.09,1.2211
1079.78,-0.4894
1073.56,-0.576
1070.85,-0.2524
1068.86,-0.1858
1065.85,-0.2816
1060.2,-0.5301
1055.95,-0.4009
1053.4,-0.2415
